scenario_id,q2_profit_yuan,q3a_profit_yuan,q3b_profit_yuan,q3a_minus_q2,q3b_minus_q2,q3b_minus_q3a
1186,41368550.136833,41368550.136833,41368550.136833,0.0,0.0,0.0
1187,40972224.738275,40972224.738275,40972224.738275,0.0,0.0,0.0
1188,41265437.360947,41265437.360947,41265437.360947,0.0,0.0,0.0
1189,41166492.611996,41166492.611996,41166492.611996,0.0,0.0,0.0
1190,41215842.58517,41215842.58517,41215842.58517,0.0,0.0,0.0
1191,40947330.781529,40947330.781529,40947330.781529,0.0,0.0,0.0
1192,40928213.472436,40928213.472436,40928213.472436,0.0,0.0,0.0
1193,40953354.083884,40953354.083884,40953354.083884,0.0,0.0,0.0
1194,40930852.107182,40930852.107182,40930852.107182,0.0,0.0,0.0
1195,40926974.744842,40926974.744842,40926974.744842,0.0,0.0,0.0
1196,40839108.514506,40839108.514506,40839108.514506,0.0,0.0,0.0
1197,41085677.179739,41085677.179739,41085677.179739,0.0,0.0,0.0
1198,40971293.883379,40971293.883379,40971293.883379,0.0,0.0,0.0
1199,40907375.096701,40907375.096701,40907375.096701,0.0,0.0,0.0
1200,41226537.825688,41226537.825688,41226537.825688,0.0,0.0,0.0
1201,41416112.347337,41416112.347337,41416112.347337,0.0,0.0,0.0
1202,40905366.598457,40905366.598457,40905366.598457,0.0,0.0,0.0
1203,40768227.300875,40768227.300875,40768227.300875,0.0,0.0,0.0
1204,41001936.269775,41001936.269775,41001936.269775,0.0,0.0,0.0
1205,40979083.487109,40979083.487109,40979083.487109,0.0,0.0,0.0
1206,40996961.72502,40996961.72502,40996961.72502,0.0,0.0,0.0
1207,41008421.594803,41008421.594803,41008421.594803,0.0,0.0,0.0
1208,40870637.847859,40870637.847859,40870637.847859,0.0,0.0,0.0
1209,40900606.850296,40900606.850296,40900606.850296,0.0,0.0,0.0
1210,40955046.276665,40955046.276665,40955046.276665,0.0,0.0,0.0
1211,40999857.900648,40999857.900648,40999857.900648,0.0,0.0,0.0
1212,40498252.415519,40498252.415519,40498252.415519,0.0,0.0,0.0
1213,41071620.645927,41071620.645927,41071620.645927,0.0,0.0,0.0
1214,40983553.507327,40983553.507327,40983553.507327,0.0,0.0,0.0
1215,40746479.957813,40746479.957813,40746479.957813,0.0,0.0,0.0
1216,41089490.996888,41089490.996888,41089490.996888,0.0,0.0,0.0
1217,41085547.547243,41085547.547243,41085547.547243,0.0,0.0,0.0
1218,41393004.89935,41393004.89935,41393004.89935,0.0,0.0,0.0
1219,41116016.156203,41116016.156203,41116016.156203,0.0,0.0,0.0
1220,41150613.392689,41150613.392689,41150613.392689,0.0,0.0,0.0
1221,40993014.285849,40993014.285849,40993014.285849,0.0,0.0,0.0
1222,41284618.986911,41284618.986911,41284618.986911,0.0,0.0,0.0
1223,41154272.948077,41154272.948077,41154272.948077,0.0,0.0,0.0
1224,40973155.093158,40973155.093158,40973155.093158,0.0,0.0,0.0
1225,40753287.145309,40753287.145309,40753287.145309,0.0,0.0,0.0
1226,40768076.831608,40768076.831608,40768076.831608,0.0,0.0,0.0
1227,40923669.209272,40923669.209272,40923669.209272,0.0,0.0,0.0
1228,40644558.653821,40644558.653821,40644558.653821,0.0,0.0,0.0
1229,40807132.724184,40807132.724184,40807132.724184,0.0,0.0,0.0
1230,41267892.472463,41267892.472463,41267892.472463,0.0,0.0,0.0
1231,41075958.62363,41075958.62363,41075958.62363,0.0,0.0,0.0
1232,41055254.313376,41055254.313376,41055254.313376,0.0,0.0,0.0
1233,40988773.283145,40988773.283145,40988773.283145,0.0,0.0,0.0
1234,41068515.347172,41068515.347172,41068515.347172,0.0,0.0,0.0
1235,41474618.0029,41474618.0029,41474618.0029,0.0,0.0,0.0
1236,41139692.213143,41139692.213143,41139692.213143,0.0,0.0,0.0
1237,40897512.688343,40897512.688343,40897512.688343,0.0,0.0,0.0
1238,41037945.570329,41037945.570329,41037945.570329,0.0,0.0,0.0
1239,41458403.054817,41458403.054817,41458403.054817,0.0,0.0,0.0
1240,41434087.081297,41434087.081297,41434087.081297,0.0,0.0,0.0
1241,41332889.723,41332889.723,41332889.723,0.0,0.0,0.0
1242,41200516.220997,41200516.220997,41200516.220997,0.0,0.0,0.0
1243,41184961.958291,41184961.958291,41184961.958291,0.0,0.0,0.0
1244,41310712.741966,41310712.741966,41310712.741966,0.0,0.0,0.0
1245,40983747.85369,40983747.85369,40983747.85369,0.0,0.0,0.0
1246,41048327.75324,41048327.75324,41048327.75324,0.0,0.0,0.0
1247,41034936.158931,41034936.158931,41034936.158931,0.0,0.0,0.0
1248,40965461.635518,40965461.635518,40965461.635518,0.0,0.0,0.0
1249,40701620.185061,40701620.185061,40701620.185061,0.0,0.0,0.0
1250,41044844.268719,41044844.268719,41044844.268719,0.0,0.0,0.0
1251,41320595.472851,41320595.472851,41320595.472851,0.0,0.0,0.0
1252,41021663.705434,41021663.705434,41021663.705434,0.0,0.0,0.0
1253,40924399.679004,40924399.679004,40924399.679004,0.0,0.0,0.0
1254,41183097.503812,41183097.503812,41183097.503812,0.0,0.0,0.0
1255,41150731.218002,41150731.218002,41150731.218002,0.0,0.0,0.0
1256,41007676.917836,41007676.917836,41007676.917836,0.0,0.0,0.0
1257,41400319.972338,41400319.972338,41400319.972338,0.0,0.0,0.0
1258,41212757.760115,41212757.760115,41212757.760115,0.0,0.0,0.0
1259,41127605.466911,41127605.466911,41127605.466911,0.0,0.0,0.0
1260,40764766.745666,40764766.745666,40764766.745666,0.0,0.0,0.0
1261,41012499.957979,41012499.957979,41012499.957979,0.0,0.0,0.0
1262,41141727.120573,41141727.120573,41141727.120573,0.0,0.0,0.0
1263,40956449.712718,40956449.712718,40956449.712718,0.0,0.0,0.0
1264,41136787.45799,41136787.45799,41136787.45799,0.0,0.0,0.0
1265,41232903.748886,41232903.748886,41232903.748886,0.0,0.0,0.0
1266,41145169.746506,41145169.746506,41145169.746506,0.0,0.0,0.0
1267,41098470.645402,41098470.645402,41098470.645402,0.0,0.0,0.0
1268,41189304.948013,41189304.948013,41189304.948013,0.0,0.0,0.0
1269,40918726.991169,40918726.991169,40918726.991169,0.0,0.0,0.0
1270,41225503.358503,41225503.358503,41225503.358503,0.0,0.0,0.0
1271,40810161.190885,40810161.190885,40810161.190885,0.0,0.0,0.0
1272,41054504.108304,41054504.108304,41054504.108304,0.0,0.0,0.0
1273,41036184.854114,41036184.854114,41036184.854114,0.0,0.0,0.0
1274,40859801.999068,40859801.999068,40859801.999068,0.0,0.0,0.0
1275,40963294.816707,40963294.816707,40963294.816707,0.0,0.0,0.0
1276,41100829.35285,41100829.35285,41100829.35285,0.0,0.0,0.0
1277,41514813.230008,41514813.230008,41514813.230008,0.0,0.0,0.0
1278,41068985.080733,41068985.080733,41068985.080733,0.0,0.0,0.0
1279,41207641.199461,41207641.199461,41207641.199461,0.0,0.0,0.0
1280,41136949.02561,41136949.02561,41136949.02561,0.0,0.0,0.0
1281,41389446.5896,41389446.5896,41389446.5896,0.0,0.0,0.0
1282,41014774.975433,41014774.975433,41014774.975433,0.0,0.0,0.0
1283,40640079.476539,40640079.476539,40640079.476539,0.0,0.0,0.0
1284,40590187.922415,40590187.922415,40590187.922415,0.0,0.0,0.0
1285,40805939.941548,40805939.941548,40805939.941548,0.0,0.0,0.0
1286,41238247.129355,41238247.129355,41238247.129355,0.0,0.0,0.0
1287,40996380.68979,40996380.68979,40996380.68979,0.0,0.0,0.0
1288,41294407.763641,41294407.763641,41294407.763641,0.0,0.0,0.0
1289,41156209.096381,41156209.096381,41156209.096381,0.0,0.0,0.0
1290,41666036.151125,41666036.151125,41666036.151125,0.0,0.0,0.0
1291,41061006.40267,41061006.40267,41061006.40267,0.0,0.0,0.0
1292,40838062.510284,40838062.510284,40838062.510284,0.0,0.0,0.0
1293,41335168.631233,41335168.631233,41335168.631233,0.0,0.0,0.0
1294,41010772.021847,41010772.021847,41010772.021847,0.0,0.0,0.0
1295,40453735.246226,40453735.246226,40453735.246226,0.0,0.0,0.0
1296,41237708.410456,41237708.410456,41237708.410456,0.0,0.0,0.0
1297,41521984.871153,41521984.871153,41521984.871153,0.0,0.0,0.0
1298,41245010.180941,41245010.180941,41245010.180941,0.0,0.0,0.0
1299,41003490.798889,41003490.798889,41003490.798889,0.0,0.0,0.0
1300,41241164.589811,41241164.589811,41241164.589811,0.0,0.0,0.0
1301,41034726.708117,41034726.708117,41034726.708117,0.0,0.0,0.0
1302,41199978.560075,41199978.560075,41199978.560075,0.0,0.0,0.0
1303,41247361.936389,41247361.936389,41247361.936389,0.0,0.0,0.0
1304,40738779.492738,40738779.492738,40738779.492738,0.0,0.0,0.0
1305,41296758.030374,41296758.030374,41296758.030374,0.0,0.0,0.0
1306,40879053.962486,40879053.962486,40879053.962486,0.0,0.0,0.0
1307,41275613.266643,41275613.266643,41275613.266643,0.0,0.0,0.0
1308,40995678.93702,40995678.93702,40995678.93702,0.0,0.0,0.0
1309,40817224.159846,40817224.159846,40817224.159846,0.0,0.0,0.0
1310,41074598.125018,41074598.125018,41074598.125018,0.0,0.0,0.0
1311,40855955.455148,40855955.455148,40855955.455148,0.0,0.0,0.0
1312,41004086.708522,41004086.708522,41004086.708522,0.0,0.0,0.0
1313,41058156.817315,41058156.817315,41058156.817315,0.0,0.0,0.0
1314,41118828.750281,41118828.750281,41118828.750281,0.0,0.0,0.0
1315,40910328.106171,40910328.106171,40910328.106171,0.0,0.0,0.0
1316,40929883.425793,40929883.425793,40929883.425793,0.0,0.0,0.0
1317,41080181.689822,41080181.689822,41080181.689822,0.0,0.0,0.0
1318,40709626.546802,40709626.546802,40709626.546802,0.0,0.0,0.0
1319,41119661.745391,41119661.745391,41119661.745391,0.0,0.0,0.0
1320,40727958.029236,40727958.029236,40727958.029236,0.0,0.0,0.0
1321,41418974.615453,41418974.615453,41418974.615453,0.0,0.0,0.0
1322,41125644.076738,41125644.076738,41125644.076738,0.0,0.0,0.0
1323,40802073.009632,40802073.009632,40802073.009632,0.0,0.0,0.0
1324,41156683.316259,41156683.316259,41156683.316259,0.0,0.0,0.0
1325,41721743.907222,41721743.907222,41721743.907222,0.0,0.0,0.0
1326,41095180.499495,41095180.499495,41095180.499495,0.0,0.0,0.0
1327,41051661.706264,41051661.706264,41051661.706264,0.0,0.0,0.0
1328,41007899.885284,41007899.885284,41007899.885284,0.0,0.0,0.0
1329,40921873.836353,40921873.836353,40921873.836353,0.0,0.0,0.0
1330,41021397.215319,41021397.215319,41021397.215319,0.0,0.0,0.0
1331,40967117.990654,40967117.990654,40967117.990654,0.0,0.0,0.0
1332,40889702.179173,40889702.179173,40889702.179173,0.0,0.0,0.0
1333,41141156.478298,41141156.478298,41141156.478298,0.0,0.0,0.0
1334,41474264.212403,41474264.212403,41474264.212403,0.0,0.0,0.0
1335,41292980.762398,41292980.762398,41292980.762398,0.0,0.0,0.0
1336,40779953.081749,40779953.081749,40779953.081749,0.0,0.0,0.0
1337,40844363.272029,40844363.272029,40844363.272029,0.0,0.0,0.0
1338,41232097.073549,41232097.073549,41232097.073549,0.0,0.0,0.0
1339,40988348.987632,40988348.987632,40988348.987632,0.0,0.0,0.0
1340,41397057.887635,41397057.887635,41397057.887635,0.0,0.0,0.0
1341,40796160.543192,40796160.543192,40796160.543192,0.0,0.0,0.0
1342,40350859.60359,40350859.60359,40350859.60359,0.0,0.0,0.0
1343,40977464.471511,40977464.471511,40977464.471511,0.0,0.0,0.0
1344,41072757.195386,41072757.195386,41072757.195386,0.0,0.0,0.0
1345,40951845.112453,40951845.112453,40951845.112453,0.0,0.0,0.0
1346,40828425.338927,40828425.338927,40828425.338927,0.0,0.0,0.0
1347,41087012.699167,41087012.699167,41087012.699167,0.0,0.0,0.0
1348,40750088.60524,40750088.60524,40750088.60524,0.0,0.0,0.0
1349,41186679.881417,41186679.881417,41186679.881417,0.0,0.0,0.0
1350,41180551.18787,41180551.18787,41180551.18787,0.0,0.0,0.0
1351,41198530.196241,41198530.196241,41198530.196241,0.0,0.0,0.0
1352,40703453.361516,40703453.361516,40703453.361516,0.0,0.0,0.0
1353,40881362.828714,40881362.828714,40881362.828714,0.0,0.0,0.0
1354,41598658.686655,41598658.686655,41598658.686655,0.0,0.0,0.0
1355,40910064.326302,40910064.326302,40910064.326302,0.0,0.0,0.0
1356,41265659.60406,41265659.60406,41265659.60406,0.0,0.0,0.0
1357,41409689.338993,41409689.338993,41409689.338993,0.0,0.0,0.0
1358,41107571.115924,41107571.115924,41107571.115924,0.0,0.0,0.0
1359,40826345.003932,40826345.003932,40826345.003932,0.0,0.0,0.0
1360,41199817.145854,41199817.145854,41199817.145854,0.0,0.0,0.0
1361,41138052.869882,41138052.869882,41138052.869882,0.0,0.0,0.0
1362,41214295.758987,41214295.758987,41214295.758987,0.0,0.0,0.0
1363,40618755.635853,40618755.635853,40618755.635853,0.0,0.0,0.0
1364,40986140.87888,40986140.87888,40986140.87888,0.0,0.0,0.0
1365,40798616.250643,40798616.250643,40798616.250643,0.0,0.0,0.0
1366,40977635.761127,40977635.761127,40977635.761127,0.0,0.0,0.0
1367,40769142.182992,40769142.182992,40769142.182992,0.0,0.0,0.0
1368,41333203.758889,41333203.758889,41333203.758889,0.0,0.0,0.0
1369,41022844.644821,41022844.644821,41022844.644821,0.0,0.0,0.0
1370,41158830.154715,41158830.154715,41158830.154715,0.0,0.0,0.0
1371,40902847.09293,40902847.09293,40902847.09293,0.0,0.0,0.0
1372,41381000.099535,41381000.099535,41381000.099535,0.0,0.0,0.0
1373,41175175.689183,41175175.689183,41175175.689183,0.0,0.0,0.0
1374,41147719.053757,41147719.053757,41147719.053757,0.0,0.0,0.0
1375,40928434.082317,40928434.082317,40928434.082317,0.0,0.0,0.0
1376,41146584.649254,41146584.649254,41146584.649254,0.0,0.0,0.0
1377,40763269.076182,40763269.076182,40763269.076182,0.0,0.0,0.0
1378,41215152.32532,41215152.32532,41215152.32532,0.0,0.0,0.0
1379,40921407.138057,40921407.138057,40921407.138057,0.0,0.0,0.0
1380,41042806.325755,41042806.325755,41042806.325755,0.0,0.0,0.0
1381,40519040.990876,40519040.990876,40519040.990876,0.0,0.0,0.0
1382,40656387.364731,40656387.364731,40656387.364731,0.0,0.0,0.0
1383,41128323.645444,41128323.645444,41128323.645444,0.0,0.0,0.0
1384,40786259.636953,40786259.636953,40786259.636953,0.0,0.0,0.0
1385,41242953.604973,41242953.604973,41242953.604973,0.0,0.0,0.0
1386,40649196.132618,40649196.132618,40649196.132618,0.0,0.0,0.0
1387,41093642.24131,41093642.24131,41093642.24131,0.0,0.0,0.0
1388,41107096.557923,41107096.557923,41107096.557923,0.0,0.0,0.0
1389,41022912.678231,41022912.678231,41022912.678231,0.0,0.0,0.0
1390,41179174.940668,41179174.940668,41179174.940668,0.0,0.0,0.0
1391,41005979.553441,41005979.553441,41005979.553441,0.0,0.0,0.0
1392,40970353.188066,40970353.188066,40970353.188066,0.0,0.0,0.0
1393,40959239.15037,40959239.15037,40959239.15037,0.0,0.0,0.0
1394,40890734.197262,40890734.197262,40890734.197262,0.0,0.0,0.0
1395,41152406.020325,41152406.020325,41152406.020325,0.0,0.0,0.0
1396,41039331.637374,41039331.637374,41039331.637374,0.0,0.0,0.0
1397,41119158.199412,41119158.199412,41119158.199412,0.0,0.0,0.0
1398,41022746.996577,41022746.996577,41022746.996577,0.0,0.0,0.0
1399,40969999.114276,40969999.114276,40969999.114276,0.0,0.0,0.0
1400,40920536.181377,40920536.181377,40920536.181377,0.0,0.0,0.0
1401,41124140.641639,41124140.641639,41124140.641639,0.0,0.0,0.0
1402,41146336.685096,41146336.685096,41146336.685096,0.0,0.0,0.0
1403,41221976.621943,41221976.621943,41221976.621943,0.0,0.0,0.0
1404,41416585.88662,41416585.88662,41416585.88662,0.0,0.0,0.0
1405,40915596.786297,40915596.786297,40915596.786297,0.0,0.0,0.0
1406,41257878.796866,41257878.796866,41257878.796866,0.0,0.0,0.0
1407,40591050.310169,40591050.310169,40591050.310169,0.0,0.0,0.0
1408,41081091.141493,41081091.141493,41081091.141493,0.0,0.0,0.0
1409,41033264.326568,41033264.326568,41033264.326568,0.0,0.0,0.0
1410,40887596.869003,40887596.869003,40887596.869003,0.0,0.0,0.0
1411,40996439.975262,40996439.975262,40996439.975262,0.0,0.0,0.0
1412,41150024.08614,41150024.08614,41150024.08614,0.0,0.0,0.0
1413,40801477.959267,40801477.959267,40801477.959267,0.0,0.0,0.0
1414,40553572.11401,40553572.11401,40553572.11401,0.0,0.0,0.0
1415,41529374.630817,41529374.630817,41529374.630817,0.0,0.0,0.0
1416,40903710.466304,40903710.466304,40903710.466304,0.0,0.0,0.0
1417,40910685.626788,40910685.626788,40910685.626788,0.0,0.0,0.0
1418,40920893.40612,40920893.40612,40920893.40612,0.0,0.0,0.0
1419,41045715.795376,41045715.795376,41045715.795376,0.0,0.0,0.0
1420,41431156.197521,41431156.197521,41431156.197521,0.0,0.0,0.0
1421,40862597.658483,40862597.658483,40862597.658483,0.0,0.0,0.0
1422,41067040.156042,41067040.156042,41067040.156042,0.0,0.0,0.0
1423,40985929.319406,40985929.319406,40985929.319406,0.0,0.0,0.0
1424,41206586.969704,41206586.969704,41206586.969704,0.0,0.0,0.0
1425,41121526.715962,41121526.715962,41121526.715962,0.0,0.0,0.0
1426,41243074.82173,41243074.82173,41243074.82173,0.0,0.0,0.0
1427,41106838.518788,41106838.518788,41106838.518788,0.0,0.0,0.0
1428,41318398.684032,41318398.684032,41318398.684032,0.0,0.0,0.0
1429,40948841.318194,40948841.318194,40948841.318194,0.0,0.0,0.0
1430,41291061.443006,41291061.443006,41291061.443006,0.0,0.0,0.0
1431,40579159.507587,40579159.507587,40579159.507587,0.0,0.0,0.0
1432,40650290.440927,40650290.440927,40650290.440927,0.0,0.0,0.0
1433,41150244.549543,41150244.549543,41150244.549543,0.0,0.0,0.0
1434,40832095.417177,40832095.417177,40832095.417177,0.0,0.0,0.0
1435,41046915.650934,41046915.650934,41046915.650934,0.0,0.0,0.0
1436,41062279.073699,41062279.073699,41062279.073699,0.0,0.0,0.0
1437,40920960.57382,40920960.57382,40920960.57382,0.0,0.0,0.0
1438,41084780.324062,41084780.324062,41084780.324062,0.0,0.0,0.0
1439,40795163.006002,40795163.006002,40795163.006002,0.0,0.0,0.0
1440,41347089.523989,41347089.523989,41347089.523989,0.0,0.0,0.0
1441,41013719.542975,41013719.542975,41013719.542975,0.0,0.0,0.0
1442,41386179.310515,41386179.310515,41386179.310515,0.0,0.0,0.0
1443,40793685.238651,40793685.238651,40793685.238651,0.0,0.0,0.0
1444,40939902.451202,40939902.451202,40939902.451202,0.0,0.0,0.0
1445,41106056.626788,41106056.626788,41106056.626788,0.0,0.0,0.0
1446,41206011.505951,41206011.505951,41206011.505951,0.0,0.0,0.0
1447,41031080.571348,41031080.571348,41031080.571348,0.0,0.0,0.0
1448,40952569.450418,40952569.450418,40952569.450418,0.0,0.0,0.0
1449,40990053.518956,40990053.518956,40990053.518956,0.0,0.0,0.0
1450,41249393.781598,41249393.781598,41249393.781598,0.0,0.0,0.0
1451,41041264.716731,41041264.716731,41041264.716731,0.0,0.0,0.0
1452,40953820.426835,40953820.426835,40953820.426835,0.0,0.0,0.0
1453,40932232.693107,40932232.693107,40932232.693107,0.0,0.0,0.0
1454,40877685.028109,40877685.028109,40877685.028109,0.0,0.0,0.0
1455,41273586.144862,41273586.144862,41273586.144862,0.0,0.0,0.0
1456,40923313.761943,40923313.761943,40923313.761943,0.0,0.0,0.0
1457,40828702.201735,40828702.201735,40828702.201735,0.0,0.0,0.0
1458,41118360.942813,41118360.942813,41118360.942813,0.0,0.0,0.0
1459,40956824.876745,40956824.876745,40956824.876745,0.0,0.0,0.0
1460,41133547.819746,41133547.819746,41133547.819746,0.0,0.0,0.0
1461,40985243.889295,40985243.889295,40985243.889295,0.0,0.0,0.0
1462,41166950.537897,41166950.537897,41166950.537897,0.0,0.0,0.0
1463,40935214.476817,40935214.476817,40935214.476817,0.0,0.0,0.0
1464,40747588.296696,40747588.296696,40747588.296696,0.0,0.0,0.0
1465,41591552.167312,41591552.167312,41591552.167312,0.0,0.0,0.0
1466,41029897.174731,41029897.174731,41029897.174731,0.0,0.0,0.0
1467,41053711.241735,41053711.241735,41053711.241735,0.0,0.0,0.0
1468,40753727.50879,40753727.50879,40753727.50879,0.0,0.0,0.0
1469,41690309.674558,41690309.674558,41690309.674558,0.0,0.0,0.0
1470,41032656.761379,41032656.761379,41032656.761379,0.0,0.0,0.0
1471,40914251.984643,40914251.984643,40914251.984643,0.0,0.0,0.0
1472,41203104.644567,41203104.644567,41203104.644567,0.0,0.0,0.0
1473,41200237.419121,41200237.419121,41200237.419121,0.0,0.0,0.0
1474,41145761.756835,41145761.756835,41145761.756835,0.0,0.0,0.0
1475,41242786.040681,41242786.040681,41242786.040681,0.0,0.0,0.0
1476,41030967.898934,41030967.898934,41030967.898934,0.0,0.0,0.0
1477,41175669.435577,41175669.435577,41175669.435577,0.0,0.0,0.0
1478,41131643.793289,41131643.793289,41131643.793289,0.0,0.0,0.0
1479,40987450.453201,40987450.453201,40987450.453201,0.0,0.0,0.0
1480,40832657.90074,40832657.90074,40832657.90074,0.0,0.0,0.0
1481,41399447.884583,41399447.884583,41399447.884583,0.0,0.0,0.0
1482,40842958.530043,40842958.530043,40842958.530043,0.0,0.0,0.0
1483,40845313.953388,40845313.953388,40845313.953388,0.0,0.0,0.0
1484,41016119.943648,41016119.943648,41016119.943648,0.0,0.0,0.0
1485,40846624.456283,40846624.456283,40846624.456283,0.0,0.0,0.0
1486,40901187.108887,40901187.108887,40901187.108887,0.0,0.0,0.0
1487,41007743.426635,41007743.426635,41007743.426635,0.0,0.0,0.0
1488,41341941.622633,41341941.622633,41341941.622633,0.0,0.0,0.0
1489,41079103.055959,41079103.055959,41079103.055959,0.0,0.0,0.0
1490,41047489.948106,41047489.948106,41047489.948106,0.0,0.0,0.0
1491,41025886.470691,41025886.470691,41025886.470691,0.0,0.0,0.0
1492,40976615.863097,40976615.863097,40976615.863097,0.0,0.0,0.0
1493,41030888.580807,41030888.580807,41030888.580807,0.0,0.0,0.0
1494,41679969.363913,41679969.363913,41679969.363913,0.0,0.0,0.0
1495,40875930.73227,40875930.73227,40875930.73227,0.0,0.0,0.0
1496,41274451.139483,41274451.139483,41274451.139483,0.0,0.0,0.0
1497,41207735.015378,41207735.015378,41207735.015378,0.0,0.0,0.0
1498,40657227.47069,40657227.47069,40657227.47069,0.0,0.0,0.0
1499,40839851.68297,40839851.68297,40839851.68297,0.0,0.0,0.0
1500,41250526.495994,41250526.495994,41250526.495994,0.0,0.0,0.0
1501,41395152.123898,41395152.123898,41395152.123898,0.0,0.0,0.0
1502,40954823.046065,40954823.046065,40954823.046065,0.0,0.0,0.0
1503,41092908.357399,41092908.357399,41092908.357399,0.0,0.0,0.0
1504,41143388.23884,41143388.23884,41143388.23884,0.0,0.0,0.0
1505,41430210.669515,41430210.669515,41430210.669515,0.0,0.0,0.0
1506,40507779.243722,40507779.243722,40507779.243722,0.0,0.0,0.0
1507,40705560.781463,40705560.781463,40705560.781463,0.0,0.0,0.0
1508,40996468.497443,40996468.497443,40996468.497443,0.0,0.0,0.0
1509,41118526.428327,41118526.428327,41118526.428327,0.0,0.0,0.0
1510,41131878.633425,41131878.633425,41131878.633425,0.0,0.0,0.0
1511,40971656.004271,40971656.004271,40971656.004271,0.0,0.0,0.0
1512,40648962.786411,40648962.786411,40648962.786411,0.0,0.0,0.0
1513,41430316.876093,41430316.876093,41430316.876093,0.0,0.0,0.0
1514,40906732.135244,40906732.135244,40906732.135244,0.0,0.0,0.0
1515,40855329.785911,40855329.785911,40855329.785911,0.0,0.0,0.0
1516,40897200.515045,40897200.515045,40897200.515045,0.0,0.0,0.0
1517,41083748.769468,41083748.769468,41083748.769468,0.0,0.0,0.0
1518,41031527.48842,41031527.48842,41031527.48842,0.0,0.0,0.0
1519,40926185.891693,40926185.891693,40926185.891693,0.0,0.0,0.0
1520,40924835.054696,40924835.054696,40924835.054696,0.0,0.0,0.0
1521,41081143.052342,41081143.052342,41081143.052342,0.0,0.0,0.0
1522,40718477.76005,40718477.76005,40718477.76005,0.0,0.0,0.0
1523,41033054.205366,41033054.205366,41033054.205366,0.0,0.0,0.0
1524,41085761.231115,41085761.231115,41085761.231115,0.0,0.0,0.0
1525,41028643.076883,41028643.076883,41028643.076883,0.0,0.0,0.0
1526,41231860.150764,41231860.150764,41231860.150764,0.0,0.0,0.0
1527,41411705.275259,41411705.275259,41411705.275259,0.0,0.0,0.0
1528,40890802.576168,40890802.576168,40890802.576168,0.0,0.0,0.0
1529,41017219.446911,41017219.446911,41017219.446911,0.0,0.0,0.0
1530,40697716.041674,40697716.041674,40697716.041674,0.0,0.0,0.0
1531,41322337.906316,41322337.906316,41322337.906316,0.0,0.0,0.0
1532,40843497.927357,40843497.927357,40843497.927357,0.0,0.0,0.0
1533,41318193.37514,41318193.37514,41318193.37514,0.0,0.0,0.0
1534,41074967.802378,41074967.802378,41074967.802378,0.0,0.0,0.0
1535,40778603.484914,40778603.484914,40778603.484914,0.0,0.0,0.0
1536,41175277.497072,41175277.497072,41175277.497072,0.0,0.0,0.0
1537,41533255.307591,41533255.307591,41533255.307591,0.0,0.0,0.0
1538,41233618.872504,41233618.872504,41233618.872504,0.0,0.0,0.0
1539,41243247.149701,41243247.149701,41243247.149701,0.0,0.0,0.0
1540,41068221.226079,41068221.226079,41068221.226079,0.0,0.0,0.0
1541,40957134.458412,40957134.458412,40957134.458412,0.0,0.0,0.0
1542,41224933.599393,41224933.599393,41224933.599393,0.0,0.0,0.0
1543,41267323.927385,41267323.927385,41267323.927385,0.0,0.0,0.0
1544,41266345.457423,41266345.457423,41266345.457423,0.0,0.0,0.0
1545,41452050.667026,41452050.667026,41452050.667026,0.0,0.0,0.0
1546,41506350.988165,41506350.988165,41506350.988165,0.0,0.0,0.0
1547,40875382.42249,40875382.42249,40875382.42249,0.0,0.0,0.0
1548,40931637.54212,40931637.54212,40931637.54212,0.0,0.0,0.0
1549,41181647.133755,41181647.133755,41181647.133755,0.0,0.0,0.0
1550,41041511.461033,41041511.461033,41041511.461033,0.0,0.0,0.0
1551,40490354.668428,40490354.668428,40490354.668428,0.0,0.0,0.0
1552,41084598.731071,41084598.731071,41084598.731071,0.0,0.0,0.0
1553,41379223.638122,41379223.638122,41379223.638122,0.0,0.0,0.0
1554,41293000.059583,41293000.059583,41293000.059583,0.0,0.0,0.0
1555,41076044.012331,41076044.012331,41076044.012331,0.0,0.0,0.0
1556,41150364.740324,41150364.740324,41150364.740324,0.0,0.0,0.0
1557,40988546.006249,40988546.006249,40988546.006249,0.0,0.0,0.0
1558,40609786.873543,40609786.873543,40609786.873543,0.0,0.0,0.0
1559,41293964.180786,41293964.180786,41293964.180786,0.0,0.0,0.0
1560,41371566.921729,41371566.921729,41371566.921729,0.0,0.0,0.0
1561,40842382.227878,40842382.227878,40842382.227878,0.0,0.0,0.0
1562,40477305.967573,40477305.967573,40477305.967573,0.0,0.0,0.0
1563,40919149.037278,40919149.037278,40919149.037278,0.0,0.0,0.0
1564,41133877.739348,41133877.739348,41133877.739348,0.0,0.0,0.0
1565,41018780.748494,41018780.748494,41018780.748494,0.0,0.0,0.0
1566,40793887.784942,40793887.784942,40793887.784942,0.0,0.0,0.0
1567,40863207.464925,40863207.464925,40863207.464925,0.0,0.0,0.0
1568,41050853.419307,41050853.419307,41050853.419307,0.0,0.0,0.0
1569,40916325.628192,40916325.628192,40916325.628192,0.0,0.0,0.0
1570,41623646.126357,41623646.126357,41623646.126357,0.0,0.0,0.0
1571,41218918.937987,41218918.937987,41218918.937987,0.0,0.0,0.0
1572,41581088.012135,41581088.012135,41581088.012135,0.0,0.0,0.0
