year,season,template_season,plot_id,crop_id,crop_name,sheet,row,column,column_letter,cell
2029,single,first,C4,8,谷子,2029,25,10,J,J25
2029,single,first,C4,9,高粱,2029,25,11,K,K25
2029,single,first,C4,10,黍子,2029,25,12,L,L25
2029,single,first,C4,11,荞麦,2029,25,13,M,M25
2029,single,first,C4,12,南瓜,2029,25,14,N,N25
2029,single,first,C4,13,红薯,2029,25,15,O,O25
2029,single,first,C4,14,莜麦,2029,25,16,P,P25
2029,single,first,C4,15,大麦,2029,25,17,Q,Q25
2029,single,first,C4,16,水稻,2029,25,18,R,R25
2029,single,first,C4,17,豇豆,2029,25,19,S,S25
2029,single,first,C4,18,刀豆,2029,25,20,T,T25
2029,single,first,C4,19,芸豆,2029,25,21,U,U25
2029,single,first,C4,20,土豆,2029,25,22,V,V25
2029,single,first,C4,21,西红柿,2029,25,23,W,W25
2029,single,first,C4,22,茄子,2029,25,24,X,X25
2029,single,first,C4,23,菠菜,2029,25,25,Y,Y25
2029,single,first,C4,24,青椒,2029,25,26,Z,Z25
2029,single,first,C4,25,菜花,2029,25,27,AA,AA25
2029,single,first,C4,26,包菜,2029,25,28,AB,AB25
2029,single,first,C4,27,油麦菜,2029,25,29,AC,AC25
2029,single,first,C4,28,小青菜,2029,25,30,AD,AD25
2029,single,first,C4,29,黄瓜,2029,25,31,AE,AE25
2029,single,first,C4,30,生菜,2029,25,32,AF,AF25
2029,single,first,C4,31,辣椒,2029,25,33,AG,AG25
2029,single,first,C4,32,空心菜,2029,25,34,AH,AH25
2029,single,first,C4,33,黄心菜,2029,25,35,AI,AI25
2029,single,first,C4,34,芹菜,2029,25,36,AJ,AJ25
2029,single,first,C4,35,大白菜,2029,25,37,AK,AK25
2029,single,first,C4,36,白萝卜,2029,25,38,AL,AL25
2029,single,first,C4,37,红萝卜,2029,25,39,AM,AM25
2029,single,first,C4,38,榆黄菇,2029,25,40,AN,AN25
2029,single,first,C4,39,香菇,2029,25,41,AO,AO25
2029,single,first,C4,40,白灵菇,2029,25,42,AP,AP25
2029,single,first,C4,41,羊肚菌,2029,25,43,AQ,AQ25
2029,single,first,C5,1,黄豆,2029,26,3,C,C26
2029,single,first,C5,2,黑豆,2029,26,4,D,D26
2029,single,first,C5,3,红豆,2029,26,5,E,E26
2029,single,first,C5,4,绿豆,2029,26,6,F,F26
2029,single,first,C5,5,爬豆,2029,26,7,G,G26
2029,single,first,C5,6,小麦,2029,26,8,H,H26
2029,single,first,C5,7,玉米,2029,26,9,I,I26
2029,single,first,C5,8,谷子,2029,26,10,J,J26
2029,single,first,C5,9,高粱,2029,26,11,K,K26
2029,single,first,C5,10,黍子,2029,26,12,L,L26
2029,single,first,C5,11,荞麦,2029,26,13,M,M26
2029,single,first,C5,12,南瓜,2029,26,14,N,N26
2029,single,first,C5,13,红薯,2029,26,15,O,O26
2029,single,first,C5,14,莜麦,2029,26,16,P,P26
2029,single,first,C5,15,大麦,2029,26,17,Q,Q26
2029,single,first,C5,16,水稻,2029,26,18,R,R26
2029,single,first,C5,17,豇豆,2029,26,19,S,S26
2029,single,first,C5,18,刀豆,2029,26,20,T,T26
2029,single,first,C5,19,芸豆,2029,26,21,U,U26
2029,single,first,C5,20,土豆,2029,26,22,V,V26
2029,single,first,C5,21,西红柿,2029,26,23,W,W26
2029,single,first,C5,22,茄子,2029,26,24,X,X26
2029,single,first,C5,23,菠菜,2029,26,25,Y,Y26
2029,single,first,C5,24,青椒,2029,26,26,Z,Z26
2029,single,first,C5,25,菜花,2029,26,27,AA,AA26
2029,single,first,C5,26,包菜,2029,26,28,AB,AB26
2029,single,first,C5,27,油麦菜,2029,26,29,AC,AC26
2029,single,first,C5,28,小青菜,2029,26,30,AD,AD26
2029,single,first,C5,29,黄瓜,2029,26,31,AE,AE26
2029,single,first,C5,30,生菜,2029,26,32,AF,AF26
2029,single,first,C5,31,辣椒,2029,26,33,AG,AG26
2029,single,first,C5,32,空心菜,2029,26,34,AH,AH26
2029,single,first,C5,33,黄心菜,2029,26,35,AI,AI26
2029,single,first,C5,34,芹菜,2029,26,36,AJ,AJ26
2029,single,first,C5,35,大白菜,2029,26,37,AK,AK26
2029,single,first,C5,36,白萝卜,2029,26,38,AL,AL26
2029,single,first,C5,37,红萝卜,2029,26,39,AM,AM26
2029,single,first,C5,38,榆黄菇,2029,26,40,AN,AN26
2029,single,first,C5,39,香菇,2029,26,41,AO,AO26
2029,single,first,C5,40,白灵菇,2029,26,42,AP,AP26
2029,single,first,C5,41,羊肚菌,2029,26,43,AQ,AQ26
2029,single,first,C6,1,黄豆,2029,27,3,C,C27
2029,single,first,C6,2,黑豆,2029,27,4,D,D27
2029,single,first,C6,3,红豆,2029,27,5,E,E27
2029,single,first,C6,4,绿豆,2029,27,6,F,F27
2029,single,first,C6,5,爬豆,2029,27,7,G,G27
2029,single,first,C6,6,小麦,2029,27,8,H,H27
2029,single,first,C6,7,玉米,2029,27,9,I,I27
2029,single,first,C6,8,谷子,2029,27,10,J,J27
2029,single,first,C6,9,高粱,2029,27,11,K,K27
2029,single,first,C6,10,黍子,2029,27,12,L,L27
2029,single,first,C6,11,荞麦,2029,27,13,M,M27
2029,single,first,C6,12,南瓜,2029,27,14,N,N27
2029,single,first,C6,13,红薯,2029,27,15,O,O27
2029,single,first,C6,14,莜麦,2029,27,16,P,P27
2029,single,first,C6,15,大麦,2029,27,17,Q,Q27
2029,single,first,C6,16,水稻,2029,27,18,R,R27
2029,single,first,C6,17,豇豆,2029,27,19,S,S27
2029,single,first,C6,18,刀豆,2029,27,20,T,T27
2029,single,first,C6,19,芸豆,2029,27,21,U,U27
2029,single,first,C6,20,土豆,2029,27,22,V,V27
2029,single,first,C6,21,西红柿,2029,27,23,W,W27
2029,single,first,C6,22,茄子,2029,27,24,X,X27
2029,single,first,C6,23,菠菜,2029,27,25,Y,Y27
2029,single,first,C6,24,青椒,2029,27,26,Z,Z27
2029,single,first,C6,25,菜花,2029,27,27,AA,AA27
2029,single,first,C6,26,包菜,2029,27,28,AB,AB27
2029,single,first,C6,27,油麦菜,2029,27,29,AC,AC27
2029,single,first,C6,28,小青菜,2029,27,30,AD,AD27
2029,single,first,C6,29,黄瓜,2029,27,31,AE,AE27
2029,single,first,C6,30,生菜,2029,27,32,AF,AF27
2029,single,first,C6,31,辣椒,2029,27,33,AG,AG27
2029,single,first,C6,32,空心菜,2029,27,34,AH,AH27
2029,single,first,C6,33,黄心菜,2029,27,35,AI,AI27
2029,single,first,C6,34,芹菜,2029,27,36,AJ,AJ27
2029,single,first,C6,35,大白菜,2029,27,37,AK,AK27
2029,single,first,C6,36,白萝卜,2029,27,38,AL,AL27
2029,single,first,C6,37,红萝卜,2029,27,39,AM,AM27
2029,single,first,C6,38,榆黄菇,2029,27,40,AN,AN27
2029,single,first,C6,39,香菇,2029,27,41,AO,AO27
2029,single,first,C6,40,白灵菇,2029,27,42,AP,AP27
2029,single,first,C6,41,羊肚菌,2029,27,43,AQ,AQ27
2029,first,first,D1,1,黄豆,2029,28,3,C,C28
2029,first,first,D1,2,黑豆,2029,28,4,D,D28
2029,first,first,D1,3,红豆,2029,28,5,E,E28
2029,first,first,D1,4,绿豆,2029,28,6,F,F28
2029,first,first,D1,5,爬豆,2029,28,7,G,G28
2029,first,first,D1,6,小麦,2029,28,8,H,H28
2029,first,first,D1,7,玉米,2029,28,9,I,I28
2029,first,first,D1,8,谷子,2029,28,10,J,J28
2029,first,first,D1,9,高粱,2029,28,11,K,K28
2029,first,first,D1,10,黍子,2029,28,12,L,L28
2029,first,first,D1,11,荞麦,2029,28,13,M,M28
2029,first,first,D1,12,南瓜,2029,28,14,N,N28
2029,first,first,D1,13,红薯,2029,28,15,O,O28
2029,first,first,D1,14,莜麦,2029,28,16,P,P28
2029,first,first,D1,15,大麦,2029,28,17,Q,Q28
2029,single,first,D1,16,水稻,2029,28,18,R,R28
2029,first,first,D1,17,豇豆,2029,28,19,S,S28
2029,first,first,D1,18,刀豆,2029,28,20,T,T28
2029,first,first,D1,19,芸豆,2029,28,21,U,U28
2029,first,first,D1,20,土豆,2029,28,22,V,V28
2029,first,first,D1,21,西红柿,2029,28,23,W,W28
2029,first,first,D1,22,茄子,2029,28,24,X,X28
2029,first,first,D1,23,菠菜,2029,28,25,Y,Y28
2029,first,first,D1,24,青椒,2029,28,26,Z,Z28
2029,first,first,D1,25,菜花,2029,28,27,AA,AA28
2029,first,first,D1,26,包菜,2029,28,28,AB,AB28
2029,first,first,D1,27,油麦菜,2029,28,29,AC,AC28
2029,first,first,D1,28,小青菜,2029,28,30,AD,AD28
2029,first,first,D1,29,黄瓜,2029,28,31,AE,AE28
2029,first,first,D1,30,生菜,2029,28,32,AF,AF28
2029,first,first,D1,31,辣椒,2029,28,33,AG,AG28
2029,first,first,D1,32,空心菜,2029,28,34,AH,AH28
2029,first,first,D1,33,黄心菜,2029,28,35,AI,AI28
2029,first,first,D1,34,芹菜,2029,28,36,AJ,AJ28
2029,first,first,D1,35,大白菜,2029,28,37,AK,AK28
2029,first,first,D1,36,白萝卜,2029,28,38,AL,AL28
2029,first,first,D1,37,红萝卜,2029,28,39,AM,AM28
2029,first,first,D1,38,榆黄菇,2029,28,40,AN,AN28
2029,first,first,D1,39,香菇,2029,28,41,AO,AO28
2029,first,first,D1,40,白灵菇,2029,28,42,AP,AP28
2029,first,first,D1,41,羊肚菌,2029,28,43,AQ,AQ28
2029,first,first,D2,1,黄豆,2029,29,3,C,C29
2029,first,first,D2,2,黑豆,2029,29,4,D,D29
2029,first,first,D2,3,红豆,2029,29,5,E,E29
2029,first,first,D2,4,绿豆,2029,29,6,F,F29
2029,first,first,D2,5,爬豆,2029,29,7,G,G29
2029,first,first,D2,6,小麦,2029,29,8,H,H29
2029,first,first,D2,7,玉米,2029,29,9,I,I29
2029,first,first,D2,8,谷子,2029,29,10,J,J29
2029,first,first,D2,9,高粱,2029,29,11,K,K29
2029,first,first,D2,10,黍子,2029,29,12,L,L29
2029,first,first,D2,11,荞麦,2029,29,13,M,M29
2029,first,first,D2,12,南瓜,2029,29,14,N,N29
2029,first,first,D2,13,红薯,2029,29,15,O,O29
2029,first,first,D2,14,莜麦,2029,29,16,P,P29
2029,first,first,D2,15,大麦,2029,29,17,Q,Q29
2029,single,first,D2,16,水稻,2029,29,18,R,R29
2029,first,first,D2,17,豇豆,2029,29,19,S,S29
2029,first,first,D2,18,刀豆,2029,29,20,T,T29
2029,first,first,D2,19,芸豆,2029,29,21,U,U29
2029,first,first,D2,20,土豆,2029,29,22,V,V29
2029,first,first,D2,21,西红柿,2029,29,23,W,W29
2029,first,first,D2,22,茄子,2029,29,24,X,X29
2029,first,first,D2,23,菠菜,2029,29,25,Y,Y29
2029,first,first,D2,24,青椒,2029,29,26,Z,Z29
2029,first,first,D2,25,菜花,2029,29,27,AA,AA29
2029,first,first,D2,26,包菜,2029,29,28,AB,AB29
2029,first,first,D2,27,油麦菜,2029,29,29,AC,AC29
2029,first,first,D2,28,小青菜,2029,29,30,AD,AD29
2029,first,first,D2,29,黄瓜,2029,29,31,AE,AE29
2029,first,first,D2,30,生菜,2029,29,32,AF,AF29
2029,first,first,D2,31,辣椒,2029,29,33,AG,AG29
2029,first,first,D2,32,空心菜,2029,29,34,AH,AH29
2029,first,first,D2,33,黄心菜,2029,29,35,AI,AI29
2029,first,first,D2,34,芹菜,2029,29,36,AJ,AJ29
2029,first,first,D2,35,大白菜,2029,29,37,AK,AK29
2029,first,first,D2,36,白萝卜,2029,29,38,AL,AL29
2029,first,first,D2,37,红萝卜,2029,29,39,AM,AM29
2029,first,first,D2,38,榆黄菇,2029,29,40,AN,AN29
2029,first,first,D2,39,香菇,2029,29,41,AO,AO29
2029,first,first,D2,40,白灵菇,2029,29,42,AP,AP29
2029,first,first,D2,41,羊肚菌,2029,29,43,AQ,AQ29
2029,first,first,D3,1,黄豆,2029,30,3,C,C30
2029,first,first,D3,2,黑豆,2029,30,4,D,D30
2029,first,first,D3,3,红豆,2029,30,5,E,E30
2029,first,first,D3,4,绿豆,2029,30,6,F,F30
2029,first,first,D3,5,爬豆,2029,30,7,G,G30
2029,first,first,D3,6,小麦,2029,30,8,H,H30
2029,first,first,D3,7,玉米,2029,30,9,I,I30
2029,first,first,D3,8,谷子,2029,30,10,J,J30
2029,first,first,D3,9,高粱,2029,30,11,K,K30
2029,first,first,D3,10,黍子,2029,30,12,L,L30
2029,first,first,D3,11,荞麦,2029,30,13,M,M30
2029,first,first,D3,12,南瓜,2029,30,14,N,N30
2029,first,first,D3,13,红薯,2029,30,15,O,O30
2029,first,first,D3,14,莜麦,2029,30,16,P,P30
2029,first,first,D3,15,大麦,2029,30,17,Q,Q30
2029,single,first,D3,16,水稻,2029,30,18,R,R30
2029,first,first,D3,17,豇豆,2029,30,19,S,S30
2029,first,first,D3,18,刀豆,2029,30,20,T,T30
2029,first,first,D3,19,芸豆,2029,30,21,U,U30
2029,first,first,D3,20,土豆,2029,30,22,V,V30
2029,first,first,D3,21,西红柿,2029,30,23,W,W30
2029,first,first,D3,22,茄子,2029,30,24,X,X30
2029,first,first,D3,23,菠菜,2029,30,25,Y,Y30
2029,first,first,D3,24,青椒,2029,30,26,Z,Z30
2029,first,first,D3,25,菜花,2029,30,27,AA,AA30
2029,first,first,D3,26,包菜,2029,30,28,AB,AB30
2029,first,first,D3,27,油麦菜,2029,30,29,AC,AC30
2029,first,first,D3,28,小青菜,2029,30,30,AD,AD30
2029,first,first,D3,29,黄瓜,2029,30,31,AE,AE30
2029,first,first,D3,30,生菜,2029,30,32,AF,AF30
2029,first,first,D3,31,辣椒,2029,30,33,AG,AG30
2029,first,first,D3,32,空心菜,2029,30,34,AH,AH30
2029,first,first,D3,33,黄心菜,2029,30,35,AI,AI30
2029,first,first,D3,34,芹菜,2029,30,36,AJ,AJ30
2029,first,first,D3,35,大白菜,2029,30,37,AK,AK30
2029,first,first,D3,36,白萝卜,2029,30,38,AL,AL30
2029,first,first,D3,37,红萝卜,2029,30,39,AM,AM30
2029,first,first,D3,38,榆黄菇,2029,30,40,AN,AN30
2029,first,first,D3,39,香菇,2029,30,41,AO,AO30
2029,first,first,D3,40,白灵菇,2029,30,42,AP,AP30
2029,first,first,D3,41,羊肚菌,2029,30,43,AQ,AQ30
2029,first,first,D4,1,黄豆,2029,31,3,C,C31
2029,first,first,D4,2,黑豆,2029,31,4,D,D31
2029,first,first,D4,3,红豆,2029,31,5,E,E31
2029,first,first,D4,4,绿豆,2029,31,6,F,F31
2029,first,first,D4,5,爬豆,2029,31,7,G,G31
2029,first,first,D4,6,小麦,2029,31,8,H,H31
2029,first,first,D4,7,玉米,2029,31,9,I,I31
2029,first,first,D4,8,谷子,2029,31,10,J,J31
2029,first,first,D4,9,高粱,2029,31,11,K,K31
2029,first,first,D4,10,黍子,2029,31,12,L,L31
2029,first,first,D4,11,荞麦,2029,31,13,M,M31
2029,first,first,D4,12,南瓜,2029,31,14,N,N31
2029,first,first,D4,13,红薯,2029,31,15,O,O31
2029,first,first,D4,14,莜麦,2029,31,16,P,P31
2029,first,first,D4,15,大麦,2029,31,17,Q,Q31
2029,single,first,D4,16,水稻,2029,31,18,R,R31
2029,first,first,D4,17,豇豆,2029,31,19,S,S31
2029,first,first,D4,18,刀豆,2029,31,20,T,T31
2029,first,first,D4,19,芸豆,2029,31,21,U,U31
2029,first,first,D4,20,土豆,2029,31,22,V,V31
2029,first,first,D4,21,西红柿,2029,31,23,W,W31
2029,first,first,D4,22,茄子,2029,31,24,X,X31
2029,first,first,D4,23,菠菜,2029,31,25,Y,Y31
2029,first,first,D4,24,青椒,2029,31,26,Z,Z31
2029,first,first,D4,25,菜花,2029,31,27,AA,AA31
2029,first,first,D4,26,包菜,2029,31,28,AB,AB31
2029,first,first,D4,27,油麦菜,2029,31,29,AC,AC31
2029,first,first,D4,28,小青菜,2029,31,30,AD,AD31
2029,first,first,D4,29,黄瓜,2029,31,31,AE,AE31
2029,first,first,D4,30,生菜,2029,31,32,AF,AF31
2029,first,first,D4,31,辣椒,2029,31,33,AG,AG31
2029,first,first,D4,32,空心菜,2029,31,34,AH,AH31
2029,first,first,D4,33,黄心菜,2029,31,35,AI,AI31
2029,first,first,D4,34,芹菜,2029,31,36,AJ,AJ31
2029,first,first,D4,35,大白菜,2029,31,37,AK,AK31
2029,first,first,D4,36,白萝卜,2029,31,38,AL,AL31
2029,first,first,D4,37,红萝卜,2029,31,39,AM,AM31
2029,first,first,D4,38,榆黄菇,2029,31,40,AN,AN31
2029,first,first,D4,39,香菇,2029,31,41,AO,AO31
2029,first,first,D4,40,白灵菇,2029,31,42,AP,AP31
2029,first,first,D4,41,羊肚菌,2029,31,43,AQ,AQ31
2029,first,first,D5,1,黄豆,2029,32,3,C,C32
2029,first,first,D5,2,黑豆,2029,32,4,D,D32
2029,first,first,D5,3,红豆,2029,32,5,E,E32
2029,first,first,D5,4,绿豆,2029,32,6,F,F32
2029,first,first,D5,5,爬豆,2029,32,7,G,G32
2029,first,first,D5,6,小麦,2029,32,8,H,H32
2029,first,first,D5,7,玉米,2029,32,9,I,I32
2029,first,first,D5,8,谷子,2029,32,10,J,J32
2029,first,first,D5,9,高粱,2029,32,11,K,K32
2029,first,first,D5,10,黍子,2029,32,12,L,L32
2029,first,first,D5,11,荞麦,2029,32,13,M,M32
2029,first,first,D5,12,南瓜,2029,32,14,N,N32
2029,first,first,D5,13,红薯,2029,32,15,O,O32
2029,first,first,D5,14,莜麦,2029,32,16,P,P32
2029,first,first,D5,15,大麦,2029,32,17,Q,Q32
2029,single,first,D5,16,水稻,2029,32,18,R,R32
2029,first,first,D5,17,豇豆,2029,32,19,S,S32
2029,first,first,D5,18,刀豆,2029,32,20,T,T32
2029,first,first,D5,19,芸豆,2029,32,21,U,U32
2029,first,first,D5,20,土豆,2029,32,22,V,V32
2029,first,first,D5,21,西红柿,2029,32,23,W,W32
2029,first,first,D5,22,茄子,2029,32,24,X,X32
2029,first,first,D5,23,菠菜,2029,32,25,Y,Y32
2029,first,first,D5,24,青椒,2029,32,26,Z,Z32
2029,first,first,D5,25,菜花,2029,32,27,AA,AA32
2029,first,first,D5,26,包菜,2029,32,28,AB,AB32
2029,first,first,D5,27,油麦菜,2029,32,29,AC,AC32
2029,first,first,D5,28,小青菜,2029,32,30,AD,AD32
2029,first,first,D5,29,黄瓜,2029,32,31,AE,AE32
2029,first,first,D5,30,生菜,2029,32,32,AF,AF32
2029,first,first,D5,31,辣椒,2029,32,33,AG,AG32
2029,first,first,D5,32,空心菜,2029,32,34,AH,AH32
2029,first,first,D5,33,黄心菜,2029,32,35,AI,AI32
2029,first,first,D5,34,芹菜,2029,32,36,AJ,AJ32
2029,first,first,D5,35,大白菜,2029,32,37,AK,AK32
2029,first,first,D5,36,白萝卜,2029,32,38,AL,AL32
2029,first,first,D5,37,红萝卜,2029,32,39,AM,AM32
2029,first,first,D5,38,榆黄菇,2029,32,40,AN,AN32
2029,first,first,D5,39,香菇,2029,32,41,AO,AO32
2029,first,first,D5,40,白灵菇,2029,32,42,AP,AP32
2029,first,first,D5,41,羊肚菌,2029,32,43,AQ,AQ32
2029,first,first,D6,1,黄豆,2029,33,3,C,C33
2029,first,first,D6,2,黑豆,2029,33,4,D,D33
2029,first,first,D6,3,红豆,2029,33,5,E,E33
2029,first,first,D6,4,绿豆,2029,33,6,F,F33
2029,first,first,D6,5,爬豆,2029,33,7,G,G33
2029,first,first,D6,6,小麦,2029,33,8,H,H33
2029,first,first,D6,7,玉米,2029,33,9,I,I33
2029,first,first,D6,8,谷子,2029,33,10,J,J33
2029,first,first,D6,9,高粱,2029,33,11,K,K33
2029,first,first,D6,10,黍子,2029,33,12,L,L33
2029,first,first,D6,11,荞麦,2029,33,13,M,M33
2029,first,first,D6,12,南瓜,2029,33,14,N,N33
2029,first,first,D6,13,红薯,2029,33,15,O,O33
2029,first,first,D6,14,莜麦,2029,33,16,P,P33
2029,first,first,D6,15,大麦,2029,33,17,Q,Q33
2029,single,first,D6,16,水稻,2029,33,18,R,R33
2029,first,first,D6,17,豇豆,2029,33,19,S,S33
2029,first,first,D6,18,刀豆,2029,33,20,T,T33
2029,first,first,D6,19,芸豆,2029,33,21,U,U33
2029,first,first,D6,20,土豆,2029,33,22,V,V33
2029,first,first,D6,21,西红柿,2029,33,23,W,W33
2029,first,first,D6,22,茄子,2029,33,24,X,X33
2029,first,first,D6,23,菠菜,2029,33,25,Y,Y33
2029,first,first,D6,24,青椒,2029,33,26,Z,Z33
2029,first,first,D6,25,菜花,2029,33,27,AA,AA33
2029,first,first,D6,26,包菜,2029,33,28,AB,AB33
2029,first,first,D6,27,油麦菜,2029,33,29,AC,AC33
2029,first,first,D6,28,小青菜,2029,33,30,AD,AD33
2029,first,first,D6,29,黄瓜,2029,33,31,AE,AE33
2029,first,first,D6,30,生菜,2029,33,32,AF,AF33
2029,first,first,D6,31,辣椒,2029,33,33,AG,AG33
2029,first,first,D6,32,空心菜,2029,33,34,AH,AH33
2029,first,first,D6,33,黄心菜,2029,33,35,AI,AI33
2029,first,first,D6,34,芹菜,2029,33,36,AJ,AJ33
2029,first,first,D6,35,大白菜,2029,33,37,AK,AK33
2029,first,first,D6,36,白萝卜,2029,33,38,AL,AL33
2029,first,first,D6,37,红萝卜,2029,33,39,AM,AM33
2029,first,first,D6,38,榆黄菇,2029,33,40,AN,AN33
2029,first,first,D6,39,香菇,2029,33,41,AO,AO33
2029,first,first,D6,40,白灵菇,2029,33,42,AP,AP33
2029,first,first,D6,41,羊肚菌,2029,33,43,AQ,AQ33
2029,first,first,D7,1,黄豆,2029,34,3,C,C34
2029,first,first,D7,2,黑豆,2029,34,4,D,D34
2029,first,first,D7,3,红豆,2029,34,5,E,E34
2029,first,first,D7,4,绿豆,2029,34,6,F,F34
2029,first,first,D7,5,爬豆,2029,34,7,G,G34
2029,first,first,D7,6,小麦,2029,34,8,H,H34
2029,first,first,D7,7,玉米,2029,34,9,I,I34
2029,first,first,D7,8,谷子,2029,34,10,J,J34
2029,first,first,D7,9,高粱,2029,34,11,K,K34
2029,first,first,D7,10,黍子,2029,34,12,L,L34
2029,first,first,D7,11,荞麦,2029,34,13,M,M34
2029,first,first,D7,12,南瓜,2029,34,14,N,N34
2029,first,first,D7,13,红薯,2029,34,15,O,O34
2029,first,first,D7,14,莜麦,2029,34,16,P,P34
2029,first,first,D7,15,大麦,2029,34,17,Q,Q34
2029,single,first,D7,16,水稻,2029,34,18,R,R34
2029,first,first,D7,17,豇豆,2029,34,19,S,S34
2029,first,first,D7,18,刀豆,2029,34,20,T,T34
2029,first,first,D7,19,芸豆,2029,34,21,U,U34
2029,first,first,D7,20,土豆,2029,34,22,V,V34
2029,first,first,D7,21,西红柿,2029,34,23,W,W34
2029,first,first,D7,22,茄子,2029,34,24,X,X34
2029,first,first,D7,23,菠菜,2029,34,25,Y,Y34
2029,first,first,D7,24,青椒,2029,34,26,Z,Z34
2029,first,first,D7,25,菜花,2029,34,27,AA,AA34
2029,first,first,D7,26,包菜,2029,34,28,AB,AB34
2029,first,first,D7,27,油麦菜,2029,34,29,AC,AC34
2029,first,first,D7,28,小青菜,2029,34,30,AD,AD34
2029,first,first,D7,29,黄瓜,2029,34,31,AE,AE34
2029,first,first,D7,30,生菜,2029,34,32,AF,AF34
2029,first,first,D7,31,辣椒,2029,34,33,AG,AG34
2029,first,first,D7,32,空心菜,2029,34,34,AH,AH34
2029,first,first,D7,33,黄心菜,2029,34,35,AI,AI34
2029,first,first,D7,34,芹菜,2029,34,36,AJ,AJ34
2029,first,first,D7,35,大白菜,2029,34,37,AK,AK34
2029,first,first,D7,36,白萝卜,2029,34,38,AL,AL34
2029,first,first,D7,37,红萝卜,2029,34,39,AM,AM34
2029,first,first,D7,38,榆黄菇,2029,34,40,AN,AN34
2029,first,first,D7,39,香菇,2029,34,41,AO,AO34
2029,first,first,D7,40,白灵菇,2029,34,42,AP,AP34
2029,first,first,D7,41,羊肚菌,2029,34,43,AQ,AQ34
2029,first,first,D8,1,黄豆,2029,35,3,C,C35
2029,first,first,D8,2,黑豆,2029,35,4,D,D35
2029,first,first,D8,3,红豆,2029,35,5,E,E35
2029,first,first,D8,4,绿豆,2029,35,6,F,F35
2029,first,first,D8,5,爬豆,2029,35,7,G,G35
2029,first,first,D8,6,小麦,2029,35,8,H,H35
2029,first,first,D8,7,玉米,2029,35,9,I,I35
2029,first,first,D8,8,谷子,2029,35,10,J,J35
2029,first,first,D8,9,高粱,2029,35,11,K,K35
2029,first,first,D8,10,黍子,2029,35,12,L,L35
2029,first,first,D8,11,荞麦,2029,35,13,M,M35
2029,first,first,D8,12,南瓜,2029,35,14,N,N35
2029,first,first,D8,13,红薯,2029,35,15,O,O35
2029,first,first,D8,14,莜麦,2029,35,16,P,P35
2029,first,first,D8,15,大麦,2029,35,17,Q,Q35
2029,single,first,D8,16,水稻,2029,35,18,R,R35
2029,first,first,D8,17,豇豆,2029,35,19,S,S35
2029,first,first,D8,18,刀豆,2029,35,20,T,T35
2029,first,first,D8,19,芸豆,2029,35,21,U,U35
2029,first,first,D8,20,土豆,2029,35,22,V,V35
2029,first,first,D8,21,西红柿,2029,35,23,W,W35
2029,first,first,D8,22,茄子,2029,35,24,X,X35
2029,first,first,D8,23,菠菜,2029,35,25,Y,Y35
2029,first,first,D8,24,青椒,2029,35,26,Z,Z35
2029,first,first,D8,25,菜花,2029,35,27,AA,AA35
2029,first,first,D8,26,包菜,2029,35,28,AB,AB35
2029,first,first,D8,27,油麦菜,2029,35,29,AC,AC35
2029,first,first,D8,28,小青菜,2029,35,30,AD,AD35
2029,first,first,D8,29,黄瓜,2029,35,31,AE,AE35
2029,first,first,D8,30,生菜,2029,35,32,AF,AF35
2029,first,first,D8,31,辣椒,2029,35,33,AG,AG35
2029,first,first,D8,32,空心菜,2029,35,34,AH,AH35
2029,first,first,D8,33,黄心菜,2029,35,35,AI,AI35
2029,first,first,D8,34,芹菜,2029,35,36,AJ,AJ35
2029,first,first,D8,35,大白菜,2029,35,37,AK,AK35
2029,first,first,D8,36,白萝卜,2029,35,38,AL,AL35
2029,first,first,D8,37,红萝卜,2029,35,39,AM,AM35
2029,first,first,D8,38,榆黄菇,2029,35,40,AN,AN35
2029,first,first,D8,39,香菇,2029,35,41,AO,AO35
2029,first,first,D8,40,白灵菇,2029,35,42,AP,AP35
2029,first,first,D8,41,羊肚菌,2029,35,43,AQ,AQ35
2029,first,first,E1,1,黄豆,2029,36,3,C,C36
2029,first,first,E1,2,黑豆,2029,36,4,D,D36
2029,first,first,E1,3,红豆,2029,36,5,E,E36
2029,first,first,E1,4,绿豆,2029,36,6,F,F36
2029,first,first,E1,5,爬豆,2029,36,7,G,G36
2029,first,first,E1,6,小麦,2029,36,8,H,H36
2029,first,first,E1,7,玉米,2029,36,9,I,I36
2029,first,first,E1,8,谷子,2029,36,10,J,J36
2029,first,first,E1,9,高粱,2029,36,11,K,K36
2029,first,first,E1,10,黍子,2029,36,12,L,L36
2029,first,first,E1,11,荞麦,2029,36,13,M,M36
2029,first,first,E1,12,南瓜,2029,36,14,N,N36
2029,first,first,E1,13,红薯,2029,36,15,O,O36
2029,first,first,E1,14,莜麦,2029,36,16,P,P36
2029,first,first,E1,15,大麦,2029,36,17,Q,Q36
2029,first,first,E1,16,水稻,2029,36,18,R,R36
2029,first,first,E1,17,豇豆,2029,36,19,S,S36
2029,first,first,E1,18,刀豆,2029,36,20,T,T36
2029,first,first,E1,19,芸豆,2029,36,21,U,U36
2029,first,first,E1,20,土豆,2029,36,22,V,V36
2029,first,first,E1,21,西红柿,2029,36,23,W,W36
2029,first,first,E1,22,茄子,2029,36,24,X,X36
2029,first,first,E1,23,菠菜,2029,36,25,Y,Y36
